article_id,title,year,is_relevant,relevance_score,relevance_labels,exclusion_reason,primary_url,pdf_urls,publisher_urls,doi,arxiv_id,identifiers,publishers,source_email_count,raw_record_count,first_seen_email_ts,last_seen_email_ts
gsa-7f760fe1c4cb,Energy-saving and security-enhanced task offloading strategies in D2D-integrated MEC networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870525001386,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870525001386""]",,,"{""sciencedirect_pii"": [""S1570870525001386""]}","[""ScienceDirect""]",1,1,2025-05-11T19:13:45,2025-05-11T19:13:45
gsa-2169e7129a33,Joint Task Offloading and Channel Allocation in Spatial-Temporal Dynamic for MEC Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2505.04272,"[""https://arxiv.org/pdf/2505.04272""]",[],,2505.04272,"{""arxiv_id"": [""2505.04272""]}","[""arXiv""]",1,1,2025-05-10T17:53:06,2025-05-10T17:53:06
gsa-304cfb88d6ed,Chaotic grey wolf optimization based framework for efficient task scheduling in cloud fog computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://www.beei.org/index.php/EEI/article/download/8098/4226,"[""https://www.beei.org/index.php/EEI/article/download/8098/4226""]",[],,,{},"[""www.beei.org""]",1,1,2025-05-05T08:39:05,2025-05-05T08:39:05
gsa-d1976da0c112,Revisiting Location Privacy in MEC-Enabled Computation Offloading,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10962268/,[],"[""https://ieeexplore.ieee.org/abstract/document/10962268/""]",,,"{""ieee_document_id"": [""10962268""]}","[""IEEE Xplore""]",1,1,2025-05-04T10:59:54,2025-05-04T10:59:54
gsa-810dd89d49ed,Quality and Budget-Oriented Task Offloading for Vehicular Cooperative Perception Using Reinforcement Learning,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10963904/,[],"[""https://ieeexplore.ieee.org/abstract/document/10963904/""]",,,"{""ieee_document_id"": [""10963904""]}","[""IEEE Xplore""]",2,2,2025-04-17T07:10:07,2025-05-02T05:36:44
gsa-4b6c1560224a,Multi-agent Collaboration for Vehicular Task Offloading Using Federated Deep Reinforcement Learning,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.computer.org/csdl/journal/tm/5555/01/10949717/25KCY5dUVUs,[],"[""https://www.computer.org/csdl/journal/tm/5555/01/10949717/25KCY5dUVUs"", ""https://ieeexplore.ieee.org/abstract/document/10949717/""]",,,"{""ieee_document_id"": [""10949717""]}","[""IEEE Computer Society"", ""IEEE Xplore""]",2,2,2025-04-11T21:21:00,2025-05-02T05:36:44
gsa-bcd9668dd46e,Deep Reinforcement Learning-Based Computation Computational Offloading for Space-Air-Ground Integrated Vehicle Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10947633/,[],"[""https://ieeexplore.ieee.org/abstract/document/10947633/""]",,,"{""ieee_document_id"": [""10947633""]}","[""IEEE Xplore""]",2,2,2025-04-28T15:40:07,2025-05-01T00:27:01
gsa-ced827c8fa05,Task Offloading in Dynamic Energy Splitting STAR-RIS Assisted NOMA-MEC Systems With Decomposition Based Multi-Agent DRL,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10960616/,[],"[""https://ieeexplore.ieee.org/abstract/document/10960616/""]",,,"{""ieee_document_id"": [""10960616""]}","[""IEEE Xplore""]",1,1,2025-04-29T14:02:22,2025-04-29T14:02:22
gsa-da93803e509a,Preemption Aware Task Scheduling for Priority and Deadline Constrained DNN Inference Task Offloading in Homogeneous Mobile-Edge Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2504.16792,"[""https://arxiv.org/pdf/2504.16792""]",[],,2504.16792,"{""arxiv_id"": [""2504.16792""]}","[""arXiv""]",1,1,2025-04-29T14:02:22,2025-04-29T14:02:22
gsa-e3542c6c85b5,Joint Power Allocation and Task Scheduling for Data Offloading in Non-Geostationary Orbit Satellite Networks,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10966450/,[],"[""https://ieeexplore.ieee.org/abstract/document/10966450/""]",,,"{""ieee_document_id"": [""10966450""]}","[""IEEE Xplore""]",1,1,2025-04-29T14:02:22,2025-04-29T14:02:22
gsa-9844ed53c0c3,Federated Reinforcement Learning-Based Dynamic Resource Allocation and Task Scheduling in Edge for IoT Applications,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991064/,[],"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC11991064/""]",,,{},"[""PubMed Central""]",1,1,2025-04-29T14:02:22,2025-04-29T14:02:22
gsa-66b07b38eb83,FR-EAHTS: federated reinforcement learning for enhanced task scheduling with hierarchical load balancing and dynamic power adjustment in multi-core systems,2025,True,6,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context""]",,https://link.springer.com/article/10.1007/s11235-025-01276-0,[],"[""https://link.springer.com/article/10.1007/s11235-025-01276-0""]",10.1007/s11235-025-01276-0,,"{""doi"": [""10.1007/s11235-025-01276-0""]}","[""Springer""]",3,3,2025-04-11T21:21:00,2025-04-29T14:02:22
gsa-e250d3503635,DRL-Driven Dual-Stage Resource Optimization Strategy for Efficient Computational Offloading in MEC-Enabled Vehicular Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10973154/,[],"[""https://ieeexplore.ieee.org/abstract/document/10973154/""]",,,"{""ieee_document_id"": [""10973154""]}","[""IEEE Xplore""]",1,1,2025-04-29T14:02:22,2025-04-29T14:02:22
gsa-53f1327c05a5,A Blockchain-enabled Cold Start Aggregation Scheme for Federated Reinforcement Learning-based Task Offloading in Zero Trust LEO Satellite Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10963879/,[],"[""https://ieeexplore.ieee.org/abstract/document/10963879/""]",,,"{""ieee_document_id"": [""10963879""]}","[""IEEE Xplore""]",2,2,2025-04-17T07:10:07,2025-04-29T14:02:22
gsa-9bccfb70f041,Stackelberg Game-Based Multi-Agent Algorithm for Resource Allocation and Task Offloading in MEC-Enabled C-ITS,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10945872/,[],"[""https://ieeexplore.ieee.org/abstract/document/10945872/""]",,,"{""ieee_document_id"": [""10945872""]}","[""IEEE Xplore""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-ce04f892e272,Priority-Aware Task Scheduling in Computing Power Network-enabled Edge Computing Systems,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10948378/,[],"[""https://ieeexplore.ieee.org/abstract/document/10948378/""]",,,"{""ieee_document_id"": [""10948378""]}","[""IEEE Xplore""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-1ba9c7043da4,Precision-Adaptive Task Offloading and Resource Allocation for Efficient Positioning and Sensing in Near-Field IoV Systems,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10960313/,[],"[""https://ieeexplore.ieee.org/abstract/document/10960313/""]",,,"{""ieee_document_id"": [""10960313""]}","[""IEEE Xplore""]",2,2,2025-04-18T12:40:13,2025-04-28T15:40:07
gsa-e68013c3c676,Optimizing Resource Allocation and Task Offloading in Multi-UAV MEC Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10967484.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10967484.pdf""]",[],,,"{""ieee_document_id"": [""10967484""]}","[""IEEE Xplore""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-f7dd28537443,Joint Positioning and Computation Offloading in Multi-UAV MEC for Low Latency Applications: a Proximal Policy Optimization Approach,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10971880/,[],"[""https://ieeexplore.ieee.org/abstract/document/10971880/""]",,,"{""ieee_document_id"": [""10971880""]}","[""IEEE Xplore""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-b032441e221c,EcoTaskSched: a hybrid machine learning approach for energy-efficient task scheduling in IoT-based fog-cloud environments,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.nature.com/articles/s41598-025-96974-9,[],"[""https://www.nature.com/articles/s41598-025-96974-9""]",10.1038/s41598-025-96974-9,,"{""doi"": [""10.1038/s41598-025-96974-9""]}","[""Nature""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-27cbaab30e3b,Computation Offloading and Resource Allocation in Mixed Cloud/Vehicular-fog Computing Systems,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10945654/,[],"[""https://ieeexplore.ieee.org/abstract/document/10945654/""]",,,"{""ieee_document_id"": [""10945654""]}","[""IEEE Xplore""]",2,2,2025-04-03T15:47:25,2025-04-28T15:40:07
gsa-ac2c4ed69a8c,A Region Division-Based Adaptive Task Offloading in Collaborative LEO Heterogeneous Constellation,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10963870/,[],"[""https://ieeexplore.ieee.org/abstract/document/10963870/""]",,,"{""ieee_document_id"": [""10963870""]}","[""IEEE Xplore""]",1,1,2025-04-28T15:40:07,2025-04-28T15:40:07
gsa-2888fc7700fb,Reinforcement Learning-Driven Task Offloading and Resource Allocation in Wireless IoT Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10971941.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10971941.pdf""]",[],,,"{""ieee_document_id"": [""10971941""]}","[""IEEE Xplore""]",1,1,2025-04-26T04:12:14,2025-04-26T04:12:14
gsa-9a0809e51529,Novel Optimization Framework for Energy-Efficiency-based Resource Allocation and Multi-Hop Offloading in Blockchain-Enhanced IoT,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10970038/,[],"[""https://ieeexplore.ieee.org/abstract/document/10970038/""]",,,"{""ieee_document_id"": [""10970038""]}","[""IEEE Xplore""]",1,1,2025-04-26T04:12:14,2025-04-26T04:12:14
gsa-b9caa4e7f060,Energy-Efficient and Latency-Aware Task Offloading for Industrial Cloud-Edge Systems With Heterogeneous CPUs and GPUs,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10960708/,[],"[""https://ieeexplore.ieee.org/abstract/document/10960708/""]",,,"{""ieee_document_id"": [""10960708""]}","[""IEEE Xplore""]",1,1,2025-04-20T21:11:43,2025-04-20T21:11:43
gsa-a9afb82cbba6,Energy-Efficient Joint Computation Offloading and Resource Allocation Optimization in UAV/HAP-Assisted AIoT Networks,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10937970/,[],"[""https://ieeexplore.ieee.org/abstract/document/10937970/""]",,,"{""ieee_document_id"": [""10937970""]}","[""IEEE Xplore""]",1,1,2025-04-20T21:11:43,2025-04-20T21:11:43
gsa-a5e270604e02,Cost and Makespan-Aware Task Scheduling With Deep Reinforcement Learning in Multicloud Environments,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.researchgate.net/profile/Jun-Jiang-73/publication/390598946_Cost_and_Makespan-Aware_Task_Scheduling_With_Deep_Reinforcement_Learning_in_Multicloud_Environments/links/67f5c7f249e91c0feaea14ff/Cost-and-Makespan-Aware-Task-Scheduling-With-Deep-Reinforcement-Learning-in-Multicloud-Environments.pdf,"[""https://www.researchgate.net/profile/Jun-Jiang-73/publication/390598946_Cost_and_Makespan-Aware_Task_Scheduling_With_Deep_Reinforcement_Learning_in_Multicloud_Environments/links/67f5c7f249e91c0feaea14ff/Cost-and-Makespan-Aware-Task-Scheduling-With-Deep-Reinforcement-Learning-in-Multicloud-Environments.pdf""]",[],,,{},"[""ResearchGate""]",1,1,2025-04-20T21:11:43,2025-04-20T21:11:43
gsa-3dda5497300b,Cooperative DNN Partitioning in Energy-Harvesting and MEC-Enabled UAV Networks,2025,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10949590/,[],"[""https://ieeexplore.ieee.org/abstract/document/10949590/""]",,,"{""ieee_document_id"": [""10949590""]}","[""IEEE Xplore""]",1,1,2025-04-20T21:11:43,2025-04-20T21:11:43
gsa-c47f7edfaf9c,Fuzzy inference rule based task offloading model (FI-RBTOM) for edge computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://peerj.com/articles/cs-2657/,[],"[""https://peerj.com/articles/cs-2657/""]",,,{},"[""peerj.com""]",1,1,2025-04-19T21:56:03,2025-04-19T21:56:03
gsa-a252eff8e255,Fault-tolerant Mobile Service Offloading in Mobile Edge Computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10955258/,[],"[""https://ieeexplore.ieee.org/abstract/document/10955258/""]",,,"{""ieee_document_id"": [""10955258""]}","[""IEEE Xplore""]",1,1,2025-04-19T21:56:03,2025-04-19T21:56:03
gsa-8cf9b00747e2,"Dual-Agent DRL-Based Service Placement, Task Scheduling, and Resource Allocation for Multi-Sensor and Multi-User Edge Computing Networks",2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10964200/,[],"[""https://ieeexplore.ieee.org/abstract/document/10964200/""]",,,"{""ieee_document_id"": [""10964200""]}","[""IEEE Xplore""]",1,1,2025-04-19T21:56:03,2025-04-19T21:56:03
gsa-7f49a7afde67,Deep Reinforcement Learning and Nash Equilibrium Game based task offloading optimization strategy for the IoV,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10964011/,[],"[""https://ieeexplore.ieee.org/abstract/document/10964011/""]",,,"{""ieee_document_id"": [""10964011""]}","[""IEEE Xplore""]",1,1,2025-04-19T21:56:03,2025-04-19T21:56:03
gsa-fac931a6cde8,Dynamic Service Caching Aided Computation Offloading Optimization Algorithm for Mobile Edge Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10945749/,[],"[""https://ieeexplore.ieee.org/abstract/document/10945749/""]",,,"{""ieee_document_id"": [""10945749""]}","[""IEEE Xplore""]",1,1,2025-04-18T12:40:13,2025-04-18T12:40:13
gsa-743a34d0f6f1,Personalized Federated Learning with State-Adaptive IoT Device Scheduling in Mobile Edge Computing,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10963894/,[],"[""https://ieeexplore.ieee.org/abstract/document/10963894/""]",,,"{""ieee_document_id"": [""10963894""]}","[""IEEE Xplore""]",1,1,2025-04-17T07:10:07,2025-04-17T07:10:07
gsa-90f02a575d40,A Modified Jellyfish Search Algorithm for Task Scheduling in Fog-Cloud Systems,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.70054,[],"[""https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.70054""]",10.1002/cpe.70054,,"{""doi"": [""10.1002/cpe.70054""]}","[""Wiley""]",1,1,2025-04-17T07:10:07,2025-04-17T07:10:07
gsa-6082753c1ca3,Exploring Communication-efficient Federated Learning via Stateless In-network Aggregation,2025,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10930669/,[],"[""https://ieeexplore.ieee.org/abstract/document/10930669/""]",,,"{""ieee_document_id"": [""10930669""]}","[""IEEE Xplore""]",2,2,2025-03-31T08:19:26,2025-04-16T06:07:17
gsa-08f2166c2ecc,Computation Offloading in Mobile Edge Computing-enabled Blockchain Based on Contract and Matching Theory,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s11036-025-02444-x,[],"[""https://link.springer.com/article/10.1007/s11036-025-02444-x""]",10.1007/s11036-025-02444-x,,"{""doi"": [""10.1007/s11036-025-02444-x""]}","[""Springer""]",4,4,2025-03-28T00:26:37,2025-04-16T06:07:17
gsa-9807436c263d,An effective algorithm for predicting load and dynamic task scheduling in cloud fog architecture for smart homes,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://www.inderscienceonline.com/doi/abs/10.1504/IJCC.2025.145657,[],"[""https://www.inderscienceonline.com/doi/abs/10.1504/IJCC.2025.145657""]",10.1504/IJCC.2025.145657,,"{""doi"": [""10.1504/IJCC.2025.145657""]}","[""www.inderscienceonline.com""]",1,1,2025-04-16T06:07:17,2025-04-16T06:07:17
gsa-4661301af0dd,OptimusNIC: Offloading Optimizer State to SmartNICs for Efficient Large-Scale AI Training,2025,True,5,"[""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://dl.acm.org/doi/pdf/10.1145/3721146.3721960,"[""https://dl.acm.org/doi/pdf/10.1145/3721146.3721960""]",[],10.1145/3721146.3721960,,"{""doi"": [""10.1145/3721146.3721960""]}","[""ACM Digital Library""]",1,1,2025-04-14T00:07:25,2025-04-14T00:07:25
gsa-28774e74fa75,A self-adaptive differential evolution algorithm for task scheduling in cloud computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,http://dl.openaccess.ir/o/aisoft1/aisoft1-02070142_2_231007014152.pdf,"[""http://dl.openaccess.ir/o/aisoft1/aisoft1-02070142_2_231007014152.pdf""]",[],,,{},"[""dl.openaccess.ir""]",1,1,2025-04-14T00:07:25,2025-04-14T00:07:25
gsa-cc97081dec51,Joint Task Coding and Transfer Optimization for Edge Computing Power Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10938294/,[],"[""https://ieeexplore.ieee.org/abstract/document/10938294/""]",,,"{""ieee_document_id"": [""10938294""]}","[""IEEE Xplore""]",1,1,2025-04-11T21:21:00,2025-04-11T21:21:00
gsa-3a8e338ca95a,"From Sensors to Data Intelligence: Leveraging IoT, Cloud, and Edge Computing with AI",2025,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/1424-8220/25/6/1763,[],"[""https://www.mdpi.com/1424-8220/25/6/1763""]",,,"{""mdpi_path"": [""1424-8220/25/6/1763""]}","[""MDPI""]",1,1,2025-04-11T21:21:00,2025-04-11T21:21:00
gsa-3e0c5ea5b4b6,Dynamic OBL-driven Whale Optimization Algorithm for independent tasks offloading in fog computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://www.sciencedirect.com/science/article/pii/S2667295225000212,[],"[""https://www.sciencedirect.com/science/article/pii/S2667295225000212""]",,,"{""sciencedirect_pii"": [""S2667295225000212""]}","[""ScienceDirect""]",3,3,2025-04-03T15:47:25,2025-04-11T21:21:00
gsa-ae2e3bd4d0aa,DEGREE OF IMBALANCE FOR TASK SCHEDULING IN CLOUD COMPUTING,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,http://jatit.org/volumes/Vol103No6/16Vol103No6.pdf,"[""http://jatit.org/volumes/Vol103No6/16Vol103No6.pdf""]",[],,,{},"[""jatit.org""]",2,2,2025-04-04T17:05:44,2025-04-11T21:21:00
gsa-1312de7fe79c,An Incentive Framework for Task Offloading in Edge Computing Marketplaces under Price Competition,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10946215/,[],"[""https://ieeexplore.ieee.org/abstract/document/10946215/""]",,,"{""ieee_document_id"": [""10946215""]}","[""IEEE Xplore""]",1,1,2025-04-11T21:21:00,2025-04-11T21:21:00
gsa-417c43fc8d01,Sequence-Aware Online Container Scheduling with Reinforcement Learning in Parked Vehicle Edge Computing,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10938380/,[],"[""https://ieeexplore.ieee.org/abstract/document/10938380/""]",,,"{""ieee_document_id"": [""10938380""]}","[""IEEE Xplore""]",1,1,2025-04-10T22:21:00,2025-04-10T22:21:00
gsa-1c9339c19ba2,Parking Vehicle-Assisted Task Offloading in Edge Computing: A dynamic multi-objective evolutionary algorithm with multi-strategy fusion response,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.sciencedirect.com/science/article/pii/S2210650225000586,[],"[""https://www.sciencedirect.com/science/article/pii/S2210650225000586""]",,,"{""sciencedirect_pii"": [""S2210650225000586""]}","[""ScienceDirect""]",2,2,2025-03-17T11:32:05,2025-04-10T22:21:00
gsa-90eb302453d0,FedLFP: Communication-Efficient Personalized Federated Learning on Non-IID Data in Mobile Edge Computing Environments,2025,True,6,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.computer.org/csdl/journal/tm/5555/01/10950126/25ICwfeYnHq,[],"[""https://www.computer.org/csdl/journal/tm/5555/01/10950126/25ICwfeYnHq""]",,,{},"[""IEEE Computer Society""]",1,1,2025-04-10T22:21:00,2025-04-10T22:21:00
gsa-28628d592b57,Efficient Resource Allocation in Digital Twin-Assisted Mobile Edge Computing Network,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.70108,[],"[""https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.70108""]",10.1002/ett.70108,,"{""doi"": [""10.1002/ett.70108""]}","[""Wiley""]",1,1,2025-04-10T22:21:00,2025-04-10T22:21:00
gsa-ecbcfc381e90,Blockchain-Based UAV-Assisted Mobile Edge Computing for Dual Game Resource Allocation,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/2076-3417/15/7/4048,[],"[""https://www.mdpi.com/2076-3417/15/7/4048""]",,,"{""mdpi_path"": [""2076-3417/15/7/4048""]}","[""MDPI""]",1,1,2025-04-10T22:21:00,2025-04-10T22:21:00
gsa-7c33cd6a9caf,Adaptive multilayer architectures for intelligent edge computing leveraging federated learning and energy-efficient neural optimization in distributed electrical systems,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://www.researchgate.net/profile/Researcher-Vii/publication/390481990_ADAPTIVE_MULTILAYER_ARCHITECTURES_FOR_INTELLIGENT_EDGE_COMPUTING_LEVERAGING_FEDERATED_LEARNING_AND_ENERGY-EFFICIENT_NEURAL_OPTIMIZATION_IN_DISTRIBUTED_ELECTRICAL_SYSTEMS/links/67ef9c2049e91c0feadc134f/ADAPTIVE-MULTILAYER-ARCHITECTURES-FOR-INTELLIGENT-EDGE-COMPUTING-LEVERAGING-FEDERATED-LEARNING-AND-ENERGY-EFFICIENT-NEURAL-OPTIMIZATION-IN-DISTRIBUTED-ELECTRICAL-SYSTEMS.pdf,"[""https://www.researchgate.net/profile/Researcher-Vii/publication/390481990_ADAPTIVE_MULTILAYER_ARCHITECTURES_FOR_INTELLIGENT_EDGE_COMPUTING_LEVERAGING_FEDERATED_LEARNING_AND_ENERGY-EFFICIENT_NEURAL_OPTIMIZATION_IN_DISTRIBUTED_ELECTRICAL_SYSTEMS/links/67ef9c2049e91c0feadc134f/ADAPTIVE-MULTILAYER-ARCHITECTURES-FOR-INTELLIGENT-EDGE-COMPUTING-LEVERAGING-FEDERATED-LEARNING-AND-ENERGY-EFFICIENT-NEURAL-OPTIMIZATION-IN-DISTRIBUTED-ELECTRICAL-SYSTEMS.pdf""]",[],,,{},"[""ResearchGate""]",1,1,2025-04-10T22:21:00,2025-04-10T22:21:00
gsa-834d6ae02035,Sustainable AI with Quantum-Inspired Optimization: Enabling End-to-End Automation in Cloud-Edge Computing,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10937702.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10937702.pdf""]",[],,,"{""ieee_document_id"": [""10937702""]}","[""IEEE Xplore""]",1,1,2025-04-08T19:17:32,2025-04-08T19:17:32
gsa-19b96198b502,Geometric Knowledge-Guided Localized Global Distribution Alignment for Federated Learning,2025,True,4,"[""computing_context"", ""adaptive_learning_context""]",,https://arxiv.org/pdf/2503.06457,"[""https://arxiv.org/pdf/2503.06457""]",[],,2503.06457,"{""arxiv_id"": [""2503.06457""]}","[""arXiv""]",1,1,2025-04-08T19:17:32,2025-04-08T19:17:32
gsa-49f2a1e53b89,Efficient and Sustainable Task Offloading in UAV-Assisted MEC Systems via Meta Deep Reinforcement Learning,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2504.00453,"[""https://arxiv.org/pdf/2504.00453""]",[],,2504.00453,"{""arxiv_id"": [""2504.00453""]}","[""arXiv""]",1,1,2025-04-08T19:17:32,2025-04-08T19:17:32
gsa-ba8d53318e37,"Rotatable RIS-Assisted Edge Computing: Orientation, Task Offloading, and Resource Optimization",2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2503.16879,"[""https://arxiv.org/pdf/2503.16879""]",[],,2503.16879,"{""arxiv_id"": [""2503.16879""]}","[""arXiv""]",2,2,2025-03-28T00:26:37,2025-04-07T13:11:02
gsa-0a130d4d8fbd,Intelligent Offloading Balance for Vehicular Edge Computing and Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10934978/,[],"[""https://ieeexplore.ieee.org/abstract/document/10934978/""]",,,"{""ieee_document_id"": [""10934978""]}","[""IEEE Xplore""]",1,1,2025-04-07T13:11:02,2025-04-07T13:11:02
